City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Capacity (Tons),Year,Latitude,Longitude,Utilization_Ratio,Cost_Efficiency,Campaign_Intensity,Waste_to_Density,Density_Bin
Guwahati,Plastic,5833,70,22866,5,Incineration,1084,18,60935,2023,19.7894,85.8429,0.09572495281700624,0.004608294930875576,0.0007871605370184108,0.25508374513491056,High
Guwahati,Organic,7866,47,22866,7,Incineration,2757,18,60935,2023,19.7894,85.8429,0.12908837285420385,0.0025380710659898475,0.0007871605370184108,0.34398915467704555,High
Guwahati,E-Waste,4726,55,22866,7,Recycling,702,1,60935,2023,19.7894,85.8429,0.07755805366246725,0.00995732574679943,4.3731140945467264e-05,0.2066733721082783,High
Guwahati,Construction,1243,47,22866,10,Composting,3422,10,60935,2023,19.7894,85.8429,0.020398785590868978,0.00292141396435875,0.00043731140945467266,0.054357808195215816,High
Guwahati,Hazardous,9261,66,22866,6,Landfill,2036,1,60935,2023,19.7894,85.8429,0.15198161975626517,0.0029455081001472753,4.3731140945467264e-05,0.4049940962959724,High
Coimbatore,Plastic,8029,41,12073,8,Recycling,1562,13,98572,2019,31.9729,76.5516,0.08145315099539978,0.005118362124120281,0.0010766937220473745,0.6649826072552593,Mid-Low
Coimbatore,Organic,3277,45,12073,8,Incineration,4870,15,98572,2019,31.9729,76.5516,0.033244734812794254,0.001642373229316362,0.0012423389100546629,0.27140964054994204,Mid-Low
Coimbatore,E-Waste,9389,45,12073,8,Incineration,1177,14,98572,2019,31.9729,76.5516,0.09525017246180204,0.006791171477079796,0.0011595163160510187,0.7776213351002154,Mid-Low
Coimbatore,Construction,1031,36,12073,8,Composting,4921,17,98572,2019,31.9729,76.5516,0.010459359655779944,0.0016253555465258025,0.0014079840980619513,0.08539009441775716,Mid-Low
Coimbatore,Hazardous,5816,67,12073,5,Recycling,4556,15,98572,2019,31.9729,76.5516,0.05900255650632023,0.0010972130787798991,0.0012423389100546629,0.48169620672519464,Mid-Low
Coimbatore,Plastic,6548,55,12073,7,Landfill,4731,15,98572,2020,31.9729,76.5516,0.06642860041323674,0.0014792899408284023,0.0012423389100546629,0.5423223455358622,Mid-Low
Coimbatore,Organic,5804,68,12073,5,Incineration,4100,8,98572,2020,31.9729,76.5516,0.05888081808161668,0.00121921482565228,0.0006625807520291535,0.4807023355971509,Mid-Low
Coimbatore,E-Waste,7649,53,12073,10,Landfill,2381,4,98572,2020,31.9729,76.5516,0.07759810087978739,0.0041981528127623844,0.00033129037601457677,0.6335100215338745,Mid-Low
Coimbatore,Construction,953,66,12073,8,Landfill,2355,1,98572,2020,31.9729,76.5516,0.009668059895206874,0.003395585738539898,8.282259400364419e-05,0.07892993208547291,Mid-Low
Coimbatore,Hazardous,747,59,12073,7,Recycling,4295,4,98572,2020,31.9729,76.5516,0.007578216937795945,0.0016294227188081937,0.00033129037601457677,0.061868477720722216,Mid-Low
Coimbatore,Plastic,6863,75,12073,7,Landfill,2635,13,98572,2021,31.9729,76.5516,0.06962423406170491,0.002655538694992413,0.0010766937220473745,0.5684114626470101,Mid-Low
Coimbatore,Organic,8447,42,12073,5,Composting,2764,17,98572,2021,31.9729,76.5516,0.08569370612257342,0.0018083182640144665,0.0014079840980619513,0.6996024515487825,Mid-Low
Coimbatore,E-Waste,4259,81,12073,7,Composting,4070,11,98572,2021,31.9729,76.5516,0.04320699590103471,0.0017194792434291329,0.0009110485340400862,0.35274142786152063,Mid-Low
Coimbatore,Construction,8174,57,12073,9,Recycling,862,9,98572,2021,31.9729,76.5516,0.08292415696056767,0.010428736964078795,0.0007454033460327977,0.6769918833857876,Mid-Low
Coimbatore,Hazardous,4274,60,12073,6,Incineration,1901,10,98572,2021,31.9729,76.5516,0.04335916893191415,0.0031545741324921135,0.000828225940036442,0.3539837667715753,Mid-Low
Coimbatore,Plastic,3522,75,12073,10,Landfill,925,11,98572,2022,31.9729,76.5516,0.03573022765049172,0.01079913606911447,0.0009110485340400862,0.29170117608083485,Mid-Low
Coimbatore,Organic,5021,78,12073,9,Composting,2258,19,98572,2022,31.9729,76.5516,0.05093738586971009,0.00398406374501992,0.0015736292860692397,0.4158522444922975,Mid-Low
Coimbatore,E-Waste,6743,52,12073,6,Landfill,4958,10,98572,2022,31.9729,76.5516,0.06840684981466942,0.0012099213551119178,0.000828225940036442,0.5584727513665728,Mid-Low
Coimbatore,Construction,2139,54,12073,6,Recycling,3884,6,98572,2022,31.9729,76.5516,0.021699874203407663,0.0015444015444015444,0.0004969355640218651,0.17715752857379494,Mid-Low
Coimbatore,Hazardous,580,31,12073,8,Landfill,1968,5,98572,2022,31.9729,76.5516,0.00588402386067155,0.004062976130015236,0.000414112970018221,0.048037104522113634,Mid-Low
Coimbatore,Plastic,963,38,12073,8,Recycling,2999,0,98572,2023,31.9729,76.5516,0.009769508582459832,0.0026666666666666666,0.0,0.07975815802550935,Mid-Low
Coimbatore,Organic,8565,52,12073,7,Landfill,3047,20,98572,2023,31.9729,76.5516,0.08689080063215832,0.0022965879265091863,0.001656451880072884,0.7093755176412125,Mid-Low
Coimbatore,E-Waste,8883,43,12073,7,Landfill,3454,20,98572,2023,31.9729,76.5516,0.09011686888680237,0.0020260492040520984,0.001656451880072884,0.7357131025343714,Mid-Low
Coimbatore,Construction,9121,40,12073,9,Landfill,4566,11,98572,2023,31.9729,76.5516,0.09253134764342277,0.0019706590759798557,0.0009110485340400862,0.7554248799072387,Mid-Low
Coimbatore,Hazardous,6047,82,12073,9,Incineration,3133,20,98572,2023,31.9729,76.5516,0.06134602118186355,0.002871729419272495,0.001656451880072884,0.5008282259400364,Mid-Low
Ranchi,Plastic,9222,76,17422,8,Recycling,4212,14,98646,2019,13.4978,84.8338,0.09348579769992209,0.0018988844054118206,0.0008035355564483728,0.529300350111921,Mid-High
Ranchi,Organic,2865,82,17422,9,Landfill,3272,14,98646,2019,13.4978,84.8338,0.02904324554438048,0.002749770852428964,0.0008035355564483728,0.16443781208747058,Mid-High
Ranchi,E-Waste,7540,60,17422,5,Incineration,1776,2,98646,2019,13.4978,84.8338,0.07643492893704322,0.0028137310073157004,0.00011479079377833897,0.4327612925443379,Mid-High
Ranchi,Construction,8974,41,17422,8,Recycling,4536,15,98646,2019,13.4978,84.8338,0.09097175759695303,0.001763279700242451,0.0008609309533375424,0.515066291683407,Mid-High
Ranchi,Hazardous,6183,43,17422,5,Recycling,1377,12,98646,2019,13.4978,84.8338,0.06267866918007138,0.00362844702467344,0.0006887447626700338,0.35487573896573493,Mid-High
Ranchi,Plastic,1270,34,17422,7,Landfill,1071,11,98646,2020,13.4978,84.8338,0.012874318269236722,0.0065298507462686565,0.0006313493657808644,0.07289215404924525,Mid-High
Ranchi,Organic,6090,44,17422,7,Landfill,2447,0,98646,2020,13.4978,84.8338,0.061735904141457985,0.0028594771241830064,0.0,0.3495379670550422,Mid-High
Ranchi,E-Waste,9848,79,17422,10,Landfill,675,11,98646,2020,13.4978,84.8338,0.09983172150822303,0.014792899408284023,0.0006313493657808644,0.5652298685645412,Mid-High
Ranchi,Construction,3883,38,17422,7,Recycling,2577,5,98646,2020,13.4978,84.8338,0.039362974676729286,0.0027152831652443757,0.0002869769844458474,0.22286632612064514,Mid-High
Ranchi,Hazardous,7762,68,17422,6,Incineration,1158,0,98646,2020,13.4978,84.8338,0.07868540031953972,0.005176876617773943,0.0,0.44550307065373357,Mid-High
Ranchi,Plastic,9164,69,17422,5,Composting,4385,14,98646,2021,13.4978,84.8338,0.09289783670809869,0.0011399908800729594,0.0008035355564483728,0.5259714170923492,Mid-High
Ranchi,Organic,4838,61,17422,8,Composting,2006,10,98646,2021,13.4978,84.8338,0.04904405652485611,0.003986048829098156,0.0005739539688916948,0.277678930149802,Mid-High
Ranchi,E-Waste,9929,85,17422,9,Recycling,1475,14,98646,2021,13.4978,84.8338,0.10065283944507986,0.006097560975609756,0.0008035355564483728,0.5698788957125639,Mid-High
Ranchi,Construction,4213,65,17422,7,Recycling,794,15,98646,2021,13.4978,84.8338,0.04270826997503489,0.00880503144654088,0.0008609309533375424,0.24180680709407107,Mid-High
Ranchi,Hazardous,4130,65,17422,8,Incineration,3340,17,98646,2021,13.4978,84.8338,0.041866877521218634,0.002394492666866208,0.0009757217471158813,0.23704298915226998,Mid-High
Ranchi,Plastic,9721,30,17422,8,Composting,1126,7,98646,2022,13.4978,84.8338,0.09854428968129936,0.00709849157054126,0.0004017677782241864,0.5579406531596166,Mid-High
Ranchi,Organic,8205,40,17422,7,Recycling,1464,19,98646,2022,13.4978,84.8338,0.083176205826053,0.00477815699658703,0.0010905125408942203,0.47092923147563565,Mid-High
Ranchi,E-Waste,5473,73,17422,7,Recycling,3439,0,98646,2022,13.4978,84.8338,0.055481215659474475,0.0020348837209302325,0.0,0.3141250071744246,Mid-High
Ranchi,Construction,9588,36,17422,8,Landfill,4717,10,98646,2022,13.4978,84.8338,0.0971960343034974,0.001695633743111488,0.0005739539688916948,0.550307065373357,Mid-High
Ranchi,Hazardous,1182,82,17422,9,Incineration,1502,1,98646,2022,13.4978,84.8338,0.011982239523021895,0.005988023952095809,5.739539688916949e-05,0.06784135912299834,Mid-High
Ranchi,Plastic,4020,57,17422,7,Recycling,2248,13,98646,2023,13.4978,84.8338,0.040751779088450096,0.0031124944419742106,0.0007461401595592034,0.23072949549446134,Mid-High
Ranchi,Organic,7916,53,17422,6,Recycling,2047,11,98646,2023,13.4978,84.8338,0.08024653812541567,0.0029296875,0.0006313493657808644,0.4543419617746657,Mid-High
Ranchi,E-Waste,1670,77,17422,5,Recycling,2924,3,98646,2023,13.4978,84.8338,0.016929221661122304,0.0017094017094017094,0.00017218619066750846,0.09585031280491305,Mid-High
Ranchi,Construction,2654,53,17422,8,Landfill,2074,16,98646,2023,13.4978,84.8338,0.026904284005160838,0.0038554216867469878,0.0009183263502267118,0.15232738334385582,Mid-High
Ranchi,Hazardous,6090,44,17422,9,Composting,1406,20,98646,2023,13.4978,84.8338,0.061735904141457985,0.006396588486140725,0.0011479079377833897,0.3495379670550422,Mid-High
Amritsar,Plastic,6035,64,12612,9,Incineration,4276,11,31477,2019,22.6059,88.4682,0.19172729293796337,0.002104278700023381,0.000872116070720685,0.47847458970903034,Mid-High
Amritsar,Organic,1371,68,12612,5,Recycling,3410,19,31477,2019,22.6059,88.4682,0.04355561203279996,0.001465845793022574,0.0015063823039720922,0.10869737572345992,Mid-High
Amritsar,E-Waste,2239,71,12612,10,Landfill,1403,0,31477,2019,22.6059,88.4682,0.07113130221840927,0.007122507122507123,0.0,0.1775152620312376,Mid-High
Amritsar,Construction,9144,39,12612,8,Landfill,4250,13,31477,2019,22.6059,88.4682,0.2904978237986308,0.0018819101387908728,0.0010306826290335368,0.7249663046063585,Mid-High
Amritsar,Hazardous,4718,42,12612,9,Recycling,3452,20,31477,2019,22.6059,88.4682,0.14988721923468287,0.0026064291920069507,0.0015856655831285181,0.3740585110600174,Mid-High
Amritsar,Plastic,3121,38,12612,5,Composting,3385,4,31477,2020,22.6059,88.4682,0.09915176160056068,0.0014766686355581807,0.00031713311662570366,0.24744311424720528,Mid-High
Amritsar,Organic,6093,75,12612,5,Incineration,934,11,31477,2020,22.6059,88.4682,0.19356990818078057,0.0053475935828877,0.000872116070720685,0.4830730199001031,Mid-High
Amritsar,E-Waste,2840,63,12612,5,Composting,3675,6,31477,2020,22.6059,88.4682,0.09022460844139452,0.0013601741022850925,0.00047569967493855546,0.2251645128042496,Mid-High
Amritsar,Construction,1796,34,12612,6,Composting,2113,15,31477,2020,22.6059,88.4682,0.0570575340706847,0.002838221381267739,0.0011892491873463887,0.14239276936494094,Mid-High
Amritsar,Hazardous,2868,39,12612,9,Landfill,4327,12,31477,2020,22.6059,88.4682,0.09111414683447869,0.0020794824399260627,0.0009513993498771109,0.2273844446206295,Mid-High
Amritsar,Plastic,7820,41,12612,10,Incineration,2138,5,31477,2021,22.6059,88.4682,0.24843536549707929,0.004675081813931743,0.00039641639578212953,0.6199952430032506,Mid-High
Amritsar,Organic,9954,47,12612,5,Incineration,2864,8,31477,2021,22.6059,88.4682,0.3162308987414229,0.0017452006980802793,0.0006342662332514073,0.7891857607230635,Mid-High
Amritsar,E-Waste,7007,62,12612,10,Landfill,1571,18,31477,2021,22.6059,88.4682,0.22260698286931388,0.006361323155216285,0.0014270990248156665,0.5555379370490764,Mid-High
Amritsar,Construction,6718,69,12612,5,Recycling,635,1,31477,2021,22.6059,88.4682,0.21342567588355224,0.007861635220125786,7.928327915642591e-05,0.5326250693728692,Mid-High
Amritsar,Hazardous,3672,33,12612,9,Composting,3888,4,31477,2021,22.6059,88.4682,0.11665660640732418,0.0023142195937258937,0.00031713311662570366,0.29112820106239595,Mid-High
Amritsar,Plastic,7276,76,12612,9,Incineration,1041,4,31477,2022,22.6059,88.4682,0.2311529052885868,0.008637236084452975,0.00031713311662570366,0.5768651391421549,Mid-High
Amritsar,Organic,7339,39,12612,5,Recycling,1129,18,31477,2022,22.6059,88.4682,0.2331543666730262,0.004424778761061947,0.0014270990248156665,0.5818599857290098,Mid-High
Amritsar,E-Waste,3827,77,12612,9,Composting,1254,5,31477,2022,22.6059,88.4682,0.12158083679761156,0.007171314741035857,0.00039641639578212953,0.30341710933164195,Mid-High
Amritsar,Construction,9444,77,12612,5,Incineration,1916,5,31477,2022,22.6059,88.4682,0.30002859229596124,0.0026082420448617634,0.00039641639578212953,0.7487512883532863,Mid-High
Amritsar,Hazardous,5082,55,12612,7,Recycling,2865,3,31477,2022,22.6059,88.4682,0.1614512183447771,0.0024424284717376133,0.00023784983746927773,0.4029176246729565,Mid-High
Amritsar,Plastic,9094,46,12612,9,Incineration,4893,19,31477,2023,22.6059,88.4682,0.28890936238240905,0.0018389865140988966,0.0015063823039720922,0.7210021406485372,Mid-High
Amritsar,Organic,4936,57,12612,5,Composting,550,2,31477,2023,22.6059,88.4682,0.15681291100940964,0.009074410163339383,0.00015856655831285183,0.3913422659161183,Mid-High
Amritsar,E-Waste,1725,54,12612,8,Landfill,4152,3,31477,2023,22.6059,88.4682,0.05480191885964984,0.001926318324103058,0.00023784983746927773,0.1367636565448347,Mid-High
Amritsar,Construction,8689,37,12612,6,Recycling,1965,17,31477,2023,22.6059,88.4682,0.276042824911013,0.003051881993896236,0.0013478157456592406,0.6888924125901847,Mid-High
Amritsar,Hazardous,2184,36,12612,8,Composting,1069,14,31477,2023,22.6059,88.4682,0.06938399466056537,0.007476635514018692,0.0011099659081899628,0.17315468167763418,Mid-High
Jodhpur,Plastic,4585,76,6465,6,Recycling,3294,10,45318,2019,8.9824,77.0472,0.10117392647289876,0.0018209408194233688,0.001546551190844417,0.7090937210021652,Low
Jodhpur,Organic,8728,33,6465,7,Composting,4367,8,45318,2019,8.9824,77.0472,0.19259455403608733,0.0016025641025641025,0.0012372409526755336,1.3498298793690071,Low
Jodhpur,E-Waste,1527,57,6465,8,Recycling,2550,16,45318,2019,8.9824,77.0472,0.03369522044146486,0.0031360250882007056,0.0024744819053510673,0.23615836684194247,Low
Jodhpur,Construction,7646,43,6465,7,Recycling,2784,6,45318,2019,8.9824,77.0472,0.16871883136571078,0.0025134649910233393,0.0009279307145066501,1.1824930405196412,Low
Jodhpur,Hazardous,5064,42,6465,6,Landfill,3973,14,45318,2019,8.9824,77.0472,0.11174367800627248,0.001509813789632612,0.0021651716671821837,0.7831735230436128,Low
Jodhpur,Plastic,8803,59,6465,7,Composting,2822,11,45318,2020,8.9824,77.0472,0.1942495255705404,0.002479631597591215,0.0017012063099288586,1.3614290133003402,Low
Jodhpur,Organic,5168,58,6465,10,Incineration,2637,14,45318,2020,8.9824,77.0472,0.11403857186738076,0.0037907505686125853,0.0021651716671821837,0.7992576554283947,Low
Jodhpur,E-Waste,5159,80,6465,6,Landfill,1313,2,45318,2020,8.9824,77.0472,0.1138399752832464,0.0045662100456621,0.0003093102381688834,0.7978657593566347,Low
Jodhpur,Construction,6671,33,6465,5,Landfill,4664,0,45318,2020,8.9824,77.0472,0.14720420141782065,0.0010718113612004287,0.0,1.0317042994123105,Low
Jodhpur,Hazardous,4228,37,6465,8,Composting,1756,17,45318,2020,8.9824,77.0472,0.09329626196890206,0.004553215708594195,0.002629137024435509,0.6538818434890195,Low
Jodhpur,Plastic,2807,34,6465,8,Incineration,4034,11,45318,2021,8.9824,77.0472,0.061940067962797565,0.001982651796778191,0.0017012063099288586,0.4341169192700278,Low
Jodhpur,Organic,9348,64,6465,5,Incineration,4209,2,45318,2021,8.9824,77.0472,0.20627565205423284,0.0011876484560570072,0.0003093102381688834,1.4457160532013609,Low
Jodhpur,E-Waste,2294,51,6465,9,Recycling,1560,12,45318,2021,8.9824,77.0472,0.05062006266713844,0.005765534913516977,0.0018558614290133002,0.35477884317970926,Low
Jodhpur,Construction,3487,38,6465,10,Composting,4208,8,45318,2021,8.9824,77.0472,0.07694514320850555,0.0023758612497030173,0.0012372409526755336,0.5392824002474482,Low
Jodhpur,Hazardous,5907,68,6465,9,Incineration,4668,16,45318,2021,8.9824,77.0472,0.13034555805352518,0.001927607624759049,0.0024744819053510673,0.9135477884317971,Low
Jodhpur,Plastic,5409,62,6465,10,Recycling,2956,14,45318,2022,8.9824,77.0472,0.11935654706475668,0.0033818058843422386,0.0021651716671821837,0.8365295391277451,Low
Jodhpur,Organic,549,59,6465,5,Recycling,1345,1,45318,2022,8.9824,77.0472,0.012114391632196601,0.003714710252600297,0.0001546551190844417,0.08490566037735849,Low
Jodhpur,E-Waste,7810,61,6465,7,Recycling,2751,7,45318,2022,8.9824,77.0472,0.17233770245438154,0.002543604651162791,0.0010825858335910918,1.2078564800494895,Low
Jodhpur,Construction,2243,45,6465,5,Recycling,2903,10,45318,2022,8.9824,77.0472,0.049494682023710344,0.001721763085399449,0.001546551190844417,0.3468914321064027,Low
Jodhpur,Hazardous,2721,58,6465,9,Incineration,3965,17,45318,2022,8.9824,77.0472,0.06004236726995802,0.0022692889561270802,0.002629137024435509,0.42081657902876585,Low
Jodhpur,Plastic,5660,76,6465,5,Composting,4168,4,45318,2023,8.9824,77.0472,0.12489518513339301,0.0011993283761093788,0.0006186204763377668,0.87534797401794,Low
Jodhpur,Organic,1908,66,6465,9,Recycling,2321,6,45318,2023,8.9824,77.0472,0.042102475836486554,0.003875968992248062,0.0009279307145066501,0.29508196721311475,Low
Jodhpur,E-Waste,2888,51,6465,5,Composting,3432,1,45318,2023,8.9824,77.0472,0.0637274372200069,0.0014564520827264782,0.0001546551190844417,0.4466439839158676,Low
Jodhpur,Construction,1852,50,6465,5,Landfill,3720,4,45318,2023,8.9824,77.0472,0.040866763757428246,0.0013437248051599033,0.0006186204763377668,0.28642128054438604,Low
Jodhpur,Hazardous,1919,41,6465,7,Incineration,3313,3,45318,2023,8.9824,77.0472,0.042345204994873,0.002112251056125528,0.00046396535725332506,0.2967831735230436,Low
Varanasi,Plastic,8397,75,7976,8,Landfill,1994,0,79314,2019,35.156,83.0516,0.10587033814829828,0.0040100250626566416,0.0,1.0526513726965026,Mid-Low
Varanasi,Organic,8173,80,7976,10,Composting,4646,17,79314,2019,35.156,83.0516,0.10304612048184374,0.002151925973746503,0.0021311269900965274,1.0245706405917012,Mid-Low
Varanasi,E-Waste,837,81,7976,5,Recycling,740,15,79314,2019,35.156,83.0516,0.010552991905457386,0.006747638326585695,0.00188040616773223,0.10492666415945845,Mid-Low
Varanasi,Construction,5671,55,7976,7,Incineration,550,14,79314,2019,35.156,83.0516,0.07150061779671306,0.012704174228675136,0.0017550457565500815,0.7109188918139652,Mid-Low
Varanasi,Hazardous,8242,76,7976,6,Landfill,2504,4,79314,2019,35.156,83.0516,0.1039160803880284,0.0023952095808383233,0.0005014416447285947,1.0332205089632693,Mid-Low
Varanasi,Plastic,3849,45,7976,10,Recycling,2749,20,79314,2020,35.156,83.0516,0.04852863302760511,0.0036363636363636364,0.0025072082236429734,0.48251222264009025,Mid-Low
Varanasi,Organic,7387,42,7976,9,Recycling,3131,10,79314,2020,35.156,83.0516,0.09313614242008807,0.0028735632183908046,0.0012536041118214867,0.9260373574025322,Mid-Low
Varanasi,E-Waste,1864,61,7976,6,Incineration,878,12,79314,2020,35.156,83.0516,0.02350152558156818,0.006825938566552901,0.001504324934185784,0.23367180644352514,Mid-Low
Varanasi,Construction,1153,52,7976,9,Composting,2917,13,79314,2020,35.156,83.0516,0.014537156113491476,0.003084304318026045,0.001629685345367933,0.14454055409301741,Mid-Low
Varanasi,Hazardous,4781,36,7976,10,Composting,3637,2,79314,2020,35.156,83.0516,0.0602793958183892,0.002748763056624519,0.00025072082236429733,0.5993481258618528,Mid-Low
Varanasi,Plastic,7531,75,7976,5,Recycling,4035,5,79314,2021,35.156,83.0516,0.09495171091995169,0.001238850346878097,0.0006268020559107434,0.9440892566127617,Mid-Low
Varanasi,Organic,619,75,7976,8,Recycling,2547,7,79314,2021,35.156,83.0516,0.007804422926497159,0.0031397174254317113,0.0008775228782750407,0.07759809452175002,Mid-Low
Varanasi,E-Waste,2201,67,7976,8,Incineration,4068,13,79314,2021,35.156,83.0516,0.027750460195832383,0.001966085033177685,0.001629685345367933,0.27591826501190925,Mid-Low
Varanasi,Construction,8601,62,7976,7,Incineration,3571,13,79314,2021,35.156,83.0516,0.1084423935231051,0.001959686450167973,0.001629685345367933,1.0782248965776609,Mid-Low
Varanasi,Hazardous,7991,68,7976,6,Composting,2290,2,79314,2021,35.156,83.0516,0.10075144362784942,0.0026189436927106066,0.00025072082236429733,1.00175504575655,Mid-Low
Varanasi,Plastic,9980,61,7976,6,Incineration,2451,16,79314,2022,35.156,83.0516,0.1258289835322159,0.0024469820554649264,0.0020057665789143786,1.2510969035978439,Mid-Low
Varanasi,Organic,9254,60,7976,7,Composting,2642,9,79314,2022,35.156,83.0516,0.1166754923454034,0.0026485054861899358,0.0011282437006393381,1.1600852450796038,Mid-Low
Varanasi,E-Waste,1352,59,7976,6,Incineration,1699,11,79314,2022,35.156,83.0516,0.017046170915386363,0.0035294117647058825,0.0013789645230036355,0.169487275918265,Mid-Low
Varanasi,Construction,525,73,7976,10,Composting,1044,16,79314,2022,35.156,83.0516,0.00661926015575284,0.009569377990430622,0.0020057665789143786,0.06581421587062805,Mid-Low
Varanasi,Hazardous,9283,30,7976,8,Landfill,2811,5,79314,2022,35.156,83.0516,0.11704112766829261,0.002844950213371266,0.0006268020559107434,1.1637206970038863,Mid-Low
Varanasi,Plastic,3202,67,7976,6,Landfill,934,18,79314,2023,35.156,83.0516,0.04037118289280113,0.006417112299465241,0.0022564874012786762,0.40140403660524004,Mid-Low
Varanasi,Organic,805,69,7976,9,Landfill,3000,18,79314,2023,35.156,83.0516,0.010149532238821021,0.002999000333222259,0.0022564874012786762,0.10091513100162969,Mid-Low
Varanasi,E-Waste,862,64,7976,5,Incineration,4718,2,79314,2023,35.156,83.0516,0.010868194770017044,0.0010595465140919686,0.00025072082236429733,0.10806067443901216,Mid-Low
Varanasi,Construction,526,63,7976,6,Landfill,2877,9,79314,2023,35.156,83.0516,0.006631868270335226,0.0020847810979847115,0.0011282437006393381,0.0659395762818102,Mid-Low
Varanasi,Hazardous,6410,52,7976,6,Incineration,1372,13,79314,2023,35.156,83.0516,0.08081801447309658,0.004369992716678805,0.001629685345367933,0.8035602356775731,Mid-Low
Ludhiana,Plastic,2972,74,8678,5,Landfill,2681,4,69241,2019,10.3062,77.427,0.04292254588982074,0.0018642803877703207,0.0004608825901601567,0.34243576448899643,Mid-Low
Ludhiana,Organic,8621,38,8678,9,Landfill,583,5,69241,2019,10.3062,77.427,0.12450715616290195,0.015410958904109588,0.0005761032377001959,0.9933172024426777,Mid-Low
Ludhiana,E-Waste,7345,63,8678,9,Recycling,4668,11,69241,2019,10.3062,77.427,0.10607876835825482,0.001927607624759049,0.0012674271229404308,0.8462956561815878,Mid-Low
Ludhiana,Construction,1412,62,8678,9,Landfill,3885,18,69241,2019,10.3062,77.427,0.02039254199072237,0.0023160061760164694,0.002073971655720705,0.16269155432653531,Mid-Low
Ludhiana,Hazardous,8937,81,8678,10,Landfill,3296,7,69241,2019,10.3062,77.427,0.12907092618348853,0.003033060357901122,0.0008065445327802742,1.0297269270653302,Mid-Low
Ludhiana,Plastic,9041,43,8678,6,Composting,4975,1,69241,2020,10.3062,77.427,0.13057292644342844,0.0012057877813504824,0.00011522064754003918,1.0417098744094941,Mid-Low
Ludhiana,Organic,3139,43,8678,5,Composting,876,7,69241,2020,10.3062,77.427,0.045334411691839605,0.005701254275940707,0.0008065445327802742,0.361677612628183,Mid-Low
Ludhiana,E-Waste,3515,38,8678,10,Recycling,1984,15,69241,2020,10.3062,77.427,0.05076472032392998,0.005037783375314861,0.0017283097131005876,0.4050005761032377,Mid-Low
Ludhiana,Construction,5767,31,8678,8,Recycling,2861,3,69241,2020,10.3062,77.427,0.08328880287570531,0.002795248078266946,0.0003456619426201175,0.6644774743634059,Mid-Low
Ludhiana,Hazardous,7678,63,8678,9,Recycling,859,3,69241,2020,10.3062,77.427,0.11088805765210082,0.010465116279069767,0.0003456619426201175,0.8846641318124208,Mid-Low
Ludhiana,Plastic,6762,72,8678,10,Composting,1588,10,69241,2021,10.3062,77.427,0.0976589015164764,0.0062932662051604785,0.0011522064754003918,0.7791220186657449,Mid-Low
Ludhiana,Organic,5285,39,8678,10,Incineration,4781,13,69241,2021,10.3062,77.427,0.0763276093632916,0.002091175240485153,0.0014978684180205093,0.608941122249107,Mid-Low
Ludhiana,E-Waste,8336,49,8678,8,Landfill,3267,13,69241,2021,10.3062,77.427,0.12039109775825897,0.0024479804161566705,0.0014978684180205093,0.9604793178937666,Mid-Low
Ludhiana,Construction,5808,68,8678,5,Incineration,1939,19,69241,2021,10.3062,77.427,0.08388093759356624,0.002577319587628866,0.002189192303260744,0.6692015209125475,Mid-Low
Ludhiana,Hazardous,4330,42,8678,9,Composting,1341,10,69241,2021,10.3062,77.427,0.0625352031301897,0.0067064083457526085,0.0011522064754003918,0.4989054038483696,Mid-Low
Ludhiana,Plastic,3119,75,8678,10,Incineration,2130,6,69241,2022,10.3062,77.427,0.04504556548800501,0.004692632566870014,0.000691323885240235,0.3593731996773822,Mid-Low
Ludhiana,Organic,6898,53,8678,9,Landfill,4725,10,69241,2022,10.3062,77.427,0.09962305570255163,0.0019043588658484976,0.0011522064754003918,0.7947920267311902,Mid-Low
Ludhiana,E-Waste,8336,78,8678,9,Landfill,4294,14,69241,2022,10.3062,77.427,0.12039109775825897,0.0020954598370197903,0.0016130890655605484,0.9604793178937666,Mid-Low
Ludhiana,Construction,6754,85,8678,5,Recycling,4132,0,69241,2022,10.3062,77.427,0.09754336303494256,0.0012097749818533753,0.0,0.7782002534854245,Mid-Low
Ludhiana,Hazardous,1636,66,8678,9,Recycling,1708,4,69241,2022,10.3062,77.427,0.023627619473669828,0.0052662375658279695,0.0004608825901601567,0.18850097937550409,Mid-Low
Ludhiana,Plastic,8158,68,8678,9,Composting,2719,13,69241,2023,10.3062,77.427,0.11782036654413108,0.0033088235294117647,0.0014978684180205093,0.9399700426316396,Mid-Low
Ludhiana,Organic,8781,42,8678,10,Recycling,3510,18,69241,2023,10.3062,77.427,0.1268179257935787,0.0028481913984619764,0.002073971655720705,1.011752506049084,Mid-Low
Ludhiana,E-Waste,528,58,8678,6,Recycling,4978,11,69241,2023,10.3062,77.427,0.007625539781233294,0.0012050612572805785,0.0012674271229404308,0.060836501901140684,Mid-Low
Ludhiana,Construction,4118,42,8678,9,Composting,4647,13,69241,2023,10.3062,77.427,0.059473433369543,0.00193631669535284,0.0014978684180205093,0.4744786265698813,Mid-Low
